"Event.Index","UTC.Timestamp","UTC.Date","Local.Timestamp","Local.Timezone","Local.Date","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","checkpoint.ck2j","checkpoint.l3jo","checkpoint.r1eg","branch.vth2","Randomise.questionnaire.elements.","Question.Key","Response"
"28",1619016613953,"21/04/2021 14:50:13",1619016613507,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-7","MD"
"29",1619016613953,"21/04/2021 14:50:13",1619016613507,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-8","MA"
"30",1619016613953,"21/04/2021 14:50:13",1619016613507,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-1","SA"
"31",1619016613953,"21/04/2021 14:50:13",1619016613507,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-2","SA"
"32",1619016613953,"21/04/2021 14:50:13",1619016613508,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-3","SA"
"33",1619016613953,"21/04/2021 14:50:13",1619016613508,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-4","SA"
"34",1619016613953,"21/04/2021 14:50:13",1619016613508,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-5","MA"
"35",1619016613953,"21/04/2021 14:50:13",1619016613508,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-6","SA"
"36",1619016613953,"21/04/2021 14:50:13",1619016613508,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Nurturance-1","SA"
"37",1619016613953,"21/04/2021 14:50:13",1619016613509,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Nurturance-2","MA"
"38",1619016613953,"21/04/2021 14:50:13",1619016613509,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Nurturance-3","MA"
"39",1619016613953,"21/04/2021 14:50:13",1619016613509,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Nurturance-4","N"
"40",1619016613953,"21/04/2021 14:50:13",1619016613509,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Nurturance-5","MA"
"41",1619016613953,"21/04/2021 14:50:13",1619016613510,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Nurturance-6","MD"
"42",1619016613953,"21/04/2021 14:50:13",1619016613510,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_FemaleRoleBeliefs-1","SD"
"43",1619016614063,"21/04/2021 14:50:14",1619016613510,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_FemaleRoleBeliefs-2","SD"
"44",1619016614063,"21/04/2021 14:50:14",1619016613510,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_FemaleRoleBeliefs-3","SD"
"45",1619016614063,"21/04/2021 14:50:14",1619016613510,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_FemaleRoleBeliefs-4","SD"
"46",1619016614063,"21/04/2021 14:50:14",1619016613511,1,"21/04/2021 15:50:13",37327,9,"questionnaire-7w8d",NA,12081450,3649594,NA,"complete",NA,"6080384b1f4a1b985c6f1143","computer","Desktop or Laptop","Mac OS 10.14.6","1440x900","1440x821","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","END QUESTIONNAIRE","163828"
"1",1619016390411,"21/04/2021 14:46:30",1619016390262,1,"21/04/2021 15:46:30",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","BEGIN QUESTIONNAIRE",""
"2",1619016512324,"21/04/2021 14:48:32",1619016512173,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-1","MD"
"3",1619016512420,"21/04/2021 14:48:32",1619016512176,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-1-quantised","2"
"4",1619016512420,"21/04/2021 14:48:32",1619016512176,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-2","MD"
"5",1619016512420,"21/04/2021 14:48:32",1619016512176,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-2-quantised","2"
"6",1619016512420,"21/04/2021 14:48:32",1619016512176,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-3","MD"
"7",1619016512420,"21/04/2021 14:48:32",1619016512177,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-3-quantised","2"
"8",1619016512420,"21/04/2021 14:48:32",1619016512177,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-4","N"
"9",1619016512420,"21/04/2021 14:48:32",1619016512177,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-4-quantised","3"
"10",1619016512420,"21/04/2021 14:48:32",1619016512177,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-5","N"
"11",1619016512420,"21/04/2021 14:48:32",1619016512177,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-5-quantised","3"
"12",1619016512420,"21/04/2021 14:48:32",1619016512177,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-6","MD"
"13",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-6-quantised","2"
"14",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-7","MD"
"15",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-7-quantised","2"
"16",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-8","MD"
"17",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-8-quantised","2"
"18",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-9","MD"
"19",1619016512420,"21/04/2021 14:48:32",1619016512178,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-9-quantised","2"
"20",1619016512420,"21/04/2021 14:48:32",1619016512179,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-10","MA"
"21",1619016512420,"21/04/2021 14:48:32",1619016512179,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_PositiveExposure-10-quantised","4"
"22",1619016512420,"21/04/2021 14:48:32",1619016512179,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-1","MA"
"23",1619016512498,"21/04/2021 14:48:32",1619016512179,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-2","MD"
"24",1619016512498,"21/04/2021 14:48:32",1619016512179,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-3","N"
"25",1619016512498,"21/04/2021 14:48:32",1619016512180,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-4","MA"
"26",1619016512498,"21/04/2021 14:48:32",1619016512180,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-5","MA"
"27",1619016512498,"21/04/2021 14:48:32",1619016512180,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-6","MA"
"28",1619016512498,"21/04/2021 14:48:32",1619016512180,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-7","MD"
"29",1619016512498,"21/04/2021 14:48:32",1619016512180,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_NegativeExposure-8","MA"
"30",1619016512498,"21/04/2021 14:48:32",1619016512181,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-1","MD"
"31",1619016512498,"21/04/2021 14:48:32",1619016512181,1,"21/04/2021 15:48:32",37327,9,"questionnaire-7w8d",NA,12081420,3649604,NA,"complete",NA,"60803888c2ab18eaed41f765","computer","Desktop or Laptop","Mac OS 11.2.3","1440x900","1440x764","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires",NA,"No","ATB_Trade-Offs-2","MA"
